id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/40836582	10.2307/40836582	Asymmetric Information, Market Power, and the Underpricing of New Stock Issues in Germany, 1882-1892	Caroline Fohlin	The Journal of Economic History	70	3	2010-09-01T00:00:00Z	pp. 630-656	Cambridge University Press, Economic History Association	fla		Investors in new stock issues in Germany in the 1880s experienced low spreads between the price they paid for stock and the price at which they could sell the stock in the market. Stock issuing companies paid substantial fees to underwriting banks, and these costs increased with the underwriter's market share. Bank's faced lower issuing costs than did nonfinancial firms. These patterns are consistent with a situation in which underwriters exploited their access to better information (agency problems) and had market power, but do not support the supposed lemons problems that motivated the imposition of stringent regulations in 1896.	
10.2307/2123514	10.2307/2123514	Efficient Transactors or Rent-Seeking Monopolists? The Rationale for Early Chartered Trading Companies	S. R. H. Jones, Simon P. Ville	The Journal of Economic History	56	4	1996-12-01T00:00:00Z	pp. 898-915	Cambridge University Press, Economic History Association	fla			
10.2307/3874880	10.2307/3874880	The Atlantic Telegraph Cable and Capital Market Information Flows	Christopher Hoag	The Journal of Economic History	66	2	2006-06-01T00:00:00Z	pp. 342-353	Cambridge University Press, Economic History Association	fla		The completion of the undersea Atlantic telegraph cable more closely integrated securities markets on two continents. This article conducts an event study on the introduction of the Atlantic Cable in July 1866. Using daily data on one security with a dual listing on the New York and London stock exchanges, the event study provides some evidence that the information lag between the two markets shortened from ten days to zero days. Cointegration analysis confirms the result. Historical markets priced securities so well that transatlantic steamship crossing times can be recovered from stock prices.	
10.2307/2124024	10.2307/2124024	Dietary Change in Antebellum America	Robert E. Gallman	The Journal of Economic History	56	1	1996-03-01T00:00:00Z	pp. 193-201	Cambridge University Press, Economic History Association	fla			
10.2307/2566690	10.2307/2566690	In Defense (Again) of "Silly Little Bobtailed" Coal Wagons: Reply to Peter Scott	Va Nee L. Van Vleck	The Journal of Economic History	59	4	1999-12-01T00:00:00Z	pp. 1081-1084	Cambridge University Press, Economic History Association	fla			
10.2307/2566388	10.2307/2566388	Comment on Shaw-Taylor, Shiue, and Moriguchi	Loren Brandt	The Journal of Economic History	60	2	2000-06-01T00:00:00Z	pp. 525-529	Cambridge University Press, Economic History Association	fla			
10.2307/23018333	10.2307/23018333	The Economics of Badmouthing: Libel Law and the Underworld of the Financial Press in France Before World War I	Vincent Bignon, Marc Flandreau	The Journal of Economic History	71	3	2011-09-01T00:00:00Z	pp. 616-653	Cambridge University Press, Economic History Association	fla		This article analyzes the economics of "badmouthing" in the context of the pre-1914 French capital market. We argue that badmouthing was a means through which racketeering journals sought to secure property rights over issuers' reputation. We provide a theoretical study of the market setup that emerged to deal with such problems, and we test our predictions using new evidence from contemporary sources.	
10.2307/3874821	10.2307/3874821	The German Twin Crisis of 1931	Isabel Schnabel	The Journal of Economic History	64	3	2004-09-01T00:00:00Z	pp. 822-871	Cambridge University Press, Economic History Association	fla		Using information on banks' balance sheets, I analyze the causal links between the banking and currency problems in the German crisis of 1931. I find that the crisis had two independent causes: Political shocks triggered a run on the Reichsmark; and the excessive risk-taking by banks that were "too big to fail" led to a run on banks. Due to the high level of foreign debt in the banking system, the run on the currency and the deposit withdrawals reinforced each other in a vicious circle and resulted in a banking panic and the abandonment of the gold standard.	
10.2307/2123867	10.2307/2123867	Crop Choices in the Piedmont Before and After the Civil War	J. William Harris	The Journal of Economic History	54	3	1994-09-01T00:00:00Z	pp. 526-542	Cambridge University Press, Economic History Association	fla		Census and tax data for three counties in the Georgia Piedmont in 1860 and 1880 are used to analyze changes in crop-choice decisions after the Civil War. Although changes in the lower and upper Piedmont were similar, the explanations for these changes in the two areas differ in important respects. In the upper Piedmont the use of fertilizer is a very important explanator, whereas race and tenure are of little significance. Fertilizer is also an important explanator in the lower Piedmont, but so are race, tenure, and poverty of farm operators.	
10.2307/3875111	10.2307/3875111	Technological Change and U.S. Productivity Growth in the Interwar Years	Alexander J. Field	The Journal of Economic History	66	1	2006-03-01T00:00:00Z	pp. 203-236	Cambridge University Press, Economic History Association	fla		Manufacturing contributed almost all-83 percent-of the growth of total factor productivity in the U.S. private nonfarm economy between 1919 and 1929. During the depression manufacturing TFP growth was not as uniformly distributed, and only half as rapid, accounting for only 48 percent of PNE TFP growth. Yet the overall growth of the residual between 1929 and 1941 was the highest of any comparable period in the twentieth century. This resulted from the combination of a still potent manufacturing contribution with advances in transportation, public utilities, and distribution, fueled in part by investments in public infrastructure.	
10.2307/41811361	10.2307/41811361	Competing Models of Organizational Form: Risk Management Strategies and Underwriting Profitability in the Swedish Fire Insurance Market Between 1903 and 1939	Michael Adams, Lars Fredrik Andersson, Magnus Lindmark, Elena Veprauskaite	The Journal of Economic History	72	4	2012-12-01T00:00:00Z	pp. 990-1014	Cambridge University Press, Economic History Association	fla		Mutual and stock insurers have coexisted and competed against each other in insurance markets for centuries. In this article, we examine the risk management strategies and underwriting profitability of the different organizational forms in Sweden's property fire insurance market between 1903 and 1939. We demonstrate that stock insurers acted as intermediaries between policyholders and reinsurers to operate effectively in the potentially high-risk segments of the fire insurance market. In contrast, nationwide mutual insurers kept larger reserves to balance fluctuations in claims experiences, while local insurance pools relied on social obligation and trust to mobilize capital after adverse fire events.	
10.2307/3875014	10.2307/3875014	Returning to Victorian Competition, Ownership, and Regulation: An Empirical Study of European Telecommunications at the Turn of the Twentieth Century	Scott Wallsten	The Journal of Economic History	65	3	2005-09-01T00:00:00Z	pp. 693-722	Cambridge University Press, Economic History Association	fla		This article uses an original dataset to test the effects of government monopoly service, competition, and regulation on the development of the telephone industry in Europe in the late 1800s and early 1900s. Like today, there were state-owned monopolies in some countries, vigorous competition in others, and others with private firms operating under restrictive concessions. The main determinant of government control of the telephone sector was the state's involvement in the telegraph. Countries with competition between telephone providers and whose governments did not threaten to expropriate firms' assets saw higher telephone penetration and lower prices, even in rural areas.	
10.2307/2566375	10.2307/2566375	Nativism and the End of the Mass Migration of the 1840s and 1850s	Raymond L. Cohn	The Journal of Economic History	60	2	2000-06-01T00:00:00Z	pp. 361-383	Cambridge University Press, Economic History Association	fla		In 1855 the volume of immigration to the United States dropped precipitously, signaling the end of the first mass migration of Europeans. Although other work blames the decline on an economic depression, the outbreak of the Crimean War, or the improvement of conditions in Europe, this article argues that the rise of nativism was the initiating cause of the decline. This result is important because it affects our view of the factors that have cyclical effects on the volume of immigration.	
10.2307/2697857	10.2307/2697857	Culture and Fairness in the Development of Institutions in the California Gold Fields	Richard O. Zerbe Jr., C. Leigh Anderson	The Journal of Economic History	61	1	2001-03-01T00:00:00Z	pp. 114-143	Cambridge University Press, Economic History Association	fla		Earlier accounts of the creation of property rights in the California gold fields ignored culture and are incomplete. We argue that culture matters in solving collective-action problems. Such problems in the California gold fields were solved through reliance on cultural focal points. Focal points included individualism, equality, respect for property, and rewards commensurate to work. Cultural concepts of fairness served to create norms and institutions that miners were willing to defend, which included majority rule, election of officials, trial by jury, allocation of a first-come, first-served basis and rules for working claims.	
10.2307/2123970	10.2307/2123970	Married Women's Property Laws and Female Commercial Activity: Evidence from United States Patent Records, 1790-1895	B. Zorina Khan	The Journal of Economic History	56	2	1996-06-01T00:00:00Z	pp. 356-388	Cambridge University Press, Economic History Association	fla		Nineteenth-century laws granted wives previously withheld rights to their own property and earnings as well as liability for debts and contracts. I use 4,198 women's patents to assess whether these laws encouraged greater female commercial activity. Patentees were motivated by potential profits and were responsive to market incentives. Women's patenting jumped significantly in states with legal reforms and was lowest in states without such laws. Much of the subsequent increase occurred in metropolitan centers where property rights were of greater concern. Thus, by reducing transactions costs and increasing expected benefits, legal reforms arguably stimulated women's investments in patenting and commercial activities.	
10.2307/2123766	10.2307/2123766	Family Income, Mortality, and Fertility on the Eve of the Demographic Transition: A Case Study of Rosny-Sous-Bois	David R. Weir	The Journal of Economic History	55	1	1995-03-01T00:00:00Z	pp. 1-26	Cambridge University Press, Economic History Association	fla		This article combines uniquely detailed household-level tax assessments with reconstituted family histories for an eighteenth-century agricultural village near Paris. The tax records reveal substantial diversity in income among taxpayers despite the exemptions given privileged landowners. High-income households had significantly lower levels of infant and adult mortality, earlier age at marriage of the wife, and slightly lower rates of emigration by their surviving children. Marital fertility was high at all income levels. These classic Malthusian patterns were found at the household level more than a generation after the last great subsistence crises and resulted in a much higher local rate of replacement for the better-off families.	
10.2307/2698135	10.2307/2698135	The Antebellum Tariff on Cotton Textiles Revisited	Douglas A. Irwin, Peter Temin	The Journal of Economic History	61	3	2001-09-01T00:00:00Z	pp. 777-798	Cambridge University Press, Economic History Association	fla		Recent research has suggested that the U.S. cotton-textile industry would have been wiped out had it not received tariff protection throughout the antebellum period. We reaffirm Taussig's earlier judgment that the U.S. cotton-textile industry was largely independent of the tariff by the early 1830s. American and British producers specialized in quite different types of textile products that were imperfect substitutes for one another. Using data from 1826 to 1860, we estimate the responsiveness of domestic production to fluctuations in import prices and conclude that the industry could easily have survived even if the tariff had been completely eliminated.	
10.2307/3874791	10.2307/3874791	Comments on Moser, Herranz-Loncán, and Li	Mark Thomas	The Journal of Economic History	64	2	2004-06-01T00:00:00Z	pp. 569-579	Cambridge University Press, Economic History Association	fla			
10.2307/4501111	10.2307/4501111	Learning-by-Producing and the Geographic Links between Invention and Production: Experience from the Second Industrial Revolution	Dhanoos Sutthiphisal	The Journal of Economic History	66	4	2006-12-01T00:00:00Z	pp. 992-1025	Cambridge University Press, Economic History Association	fla		This article investigates the impact of "learning-by-producing" on inventive activity. From 1870 to 1910, in both emerging (electrical equipment and supplies) and maturing (shoes and textiles) industries, the geographic association between invention and production was rather weak. Regional shifts in production did not lead to corresponding increases in invention. The location of inventive activity tended to mirror that of individuals with advanced technical skills appropriate to each industry. Consequently, scholars may have overemphasized the importance of learning-by-producing in accounting for geographic differences in inventive activity, and underestimated the significance of technical skills amongst the population.	
10.2307/2566856	10.2307/2566856	Errata: Pessimism Perpetuated: Real Wages and the Standard of Living in Britain during and after the Industrial Revolution		The Journal of Economic History	58	4	1998-12-01T00:00:00Z	p. 1119	Cambridge University Press, Economic History Association	fla			
10.2307/2123817	10.2307/2123817	Did High Wages or High Interest Rates Bring Down the Weimar Republic? A Cointegration Model of Investment in Germany, 1925-1930	Hans-Joachim Voth	The Journal of Economic History	55	4	1995-12-01T00:00:00Z	pp. 801-821	Cambridge University Press, Economic History Association	fla		This article offers a new interpretation of the low level of investment in Germany during the interwar period. Earlier contributions attributed the slow expansion of capital stock either to excessive wages due to state intervention and unionization or to the high cost of capital. These hypotheses are tested by estimating a cointegration model of investment. Counterfactual simulations demonstrate that lower wages would have lowered investment still further and that high interest rates acted as the main brake on investment during the second half of the 1920s.	
10.2307/2697854	10.2307/2697854	Exports and Inequality: Evidence from the Brazilian Frontier, 1870-1937	Zephyr L. Frank	The Journal of Economic History	61	1	2001-03-01T00:00:00Z	pp. 37-58	Cambridge University Press, Economic History Association	fla		In order to examine the relation between exports and inequality, this article first estimates per-capita income, exports, and other indicators of economic development in Mato Grosso, Brazil. Manuscript data are analyzed to measure and interpret three kinds of inequality: of income, of total wealth, and of landholding. The results suggest that exports and foreign ownership contributed far less to inequality than is imagined in dependency theory.	
10.2307/2123967	10.2307/2123967	Globalization, Convergence, and History	Jeffrey G. Williamson	The Journal of Economic History	56	2	1996-06-01T00:00:00Z	pp. 277-306	Cambridge University Press, Economic History Association	fla		There were three epochs of growth experience after the mid-nineteenth century for what is now called the OECD "club": the late nineteenth century, the middle years between 1914 and 1950, and the late twentieth century. The first and last epochs were ones of overall fast growth, globalization, and convergence. The middle years were ones of overall slow growth, deglobalization, and divergence. Thus history offers an unambiguous positive correlation between globalization and convergence. When the pre-World War I years are examined in detail, the correlation turns out to be causal: globalization played the critical role in contributing to convergence.	
10.2307/4501183	10.2307/4501183	The Check Is in the Mail: Correspondent Clearing and the Collapse of the Banking System, 1930 to 1933	Gary Richardson	The Journal of Economic History	67	3	2007-09-01T00:00:00Z	pp. 643-671	Cambridge University Press, Economic History Association	fla		Weaknesses within the check-clearing system played a hitherto unrecognized role in the banking crises of the Great Depression. Correspondent check-clearing networks were vulnerable to counter-party cascades. Accounting conventions that overstated reserves available to corresponding institutions may have exacerbated the situation. The initial banking panic began when a correspondent network centered in Nashville collapsed, forcing over 100 institutions to suspend operations. As the contraction continued, additional correspondent systems imploded. The vulnerability of correspondent networks is one reason that banks that cleared via correspondents failed at higher rates than other institutions during the Great Depression.	
10.2307/3875012	10.2307/3875012	A Compromise Estimate of German Net National Product, 1851-1913, and Its Implications for Growth and Business Cycles	Carsten Burhop, Guntram B. Wolff	The Journal of Economic History	65	3	2005-09-01T00:00:00Z	pp. 613-657	Cambridge University Press, Economic History Association	fla		We develop a compromise estimate of the German Net National Product for the years 1851-1913 based on four estimates from Hoffmann (1965) and Hoffmann and Müller (1959) by recalculating industrial production, investment, home and foreign capital income. Because differences remain during the early decades, we compute a weighted average compromise series. Economic activity is shown to be higher than the older estimates suggest. The average growth rate is lower. The average business cycle lasted five years, with high volatility in the early decades. The typical Gründerzeit pattern of boom then prolonged recession after 1873 can not be confirmed.	
10.2307/25654069	10.2307/25654069	The Role of Independent Invention in U.S. Technological Development, 1880–1930	Tom Nicholas	The Journal of Economic History	70	1	2010-03-01T00:00:00Z	pp. 57-82	Cambridge University Press, Economic History Association	fla		Why did independent inventors account for over half of U.S. patents by 1930 and more than three times the number granted to R&D firms? Using new data on patents and historical patent citations, I show that independents supplied high-quality innovations to a geographically broad market for ideas. Those close to large urban centers developed some of the most significant technological advances. Demand for independent inventions remained high during the growth of the corporate economy as firms continued to acquire external innovations that complemented formal R&D. Despite their relative decline, independents remained central to the process of technological development.	
10.2307/2951166	10.2307/2951166	Endogenous Growth or "Big Bang": Two Views of the First Industrial Revolution	David Greasley, Les Oxley	The Journal of Economic History	57	4	1997-12-01T00:00:00Z	pp. 935-949	Cambridge University Press, Economic History Association	fla			
10.2307/3132499	10.2307/3132499	The Political Economy of a Soviet Military R&D Failure: Steam Power for Aviation, 1932 to 1939	Mark Harrison	The Journal of Economic History	63	1	2003-03-01T00:00:00Z	pp. 178-212	Cambridge University Press, Economic History Association	fla		The behavior of principals and agents in the interwar Soviet economy can be studied through the failed attempt to develop a new aviation-engine technology based on the steam turbine. Some possible approaches to the evaluation of R&D failure are outlined. Soviet R&D agents competed for funding within a command system. Principals funded ventures in a context of biased information and adverse selection. In the presence of sunk costs budget constraints on individual projects were often loose, but were tightened periodically. There is evidence of rent seeking, but not that rents were distributed deliberately as political gifts to loyal agents.	
10.2307/40836587	10.2307/40836587	ERRATUM: The Procyclical Behavior of Total Factor Productivity in the United States, 1890-2004		The Journal of Economic History	70	3	2010-09-01T00:00:00Z	p. 765	Cambridge University Press, Economic History Association	fla			
10.2307/2122637	10.2307/2122637	Do Migrants Rob Jobs? Lessons of Australian History, 1861-1991	David Pope, Glenn Withers	The Journal of Economic History	53	4	1993-12-01T00:00:00Z	pp. 719-742	Cambridge University Press, Economic History Association	fla		Historically, lands of recent settlement have had a thirst for immigrants, but one that has been procyclical (negatively related to unemployment rates). For a period in the early 1980s, Australia's major political parties supported high immigration in spite of rising unemployment. This article explores the long-run relationship between immigration and local unemployment, posing the question, "Do migrants rob jobs?" It also seeks to apply long-run historical analysis to recent economic debate: would Australia's unemployment rate have been lower in very recent times without so many immigrants?	
10.2307/3874785	10.2307/3874785	Infrastructure and Economic Growth in Spain, 1845-1935	Alfonso Herranz-Loncán	The Journal of Economic History	64	2	2004-06-01T00:00:00Z	pp. 540-545	Cambridge University Press, Economic History Association	fla			
10.2307/2122886	10.2307/2122886	Capital Mobility and Financial Integration in Antebellum America	Howard Bodenhorn	The Journal of Economic History	52	3	1992-09-01T00:00:00Z	pp. 585-610	Cambridge University Press, Economic History Association	fla		Studies of postbellum financial markets have shown that the United States was not served by an integrated short-term capital market until the turn of the twentieth century. Until recently the data necessary for the study of a similar phenomenon in the antebellum period have not been available. This article reports several new regional interest rate series for the antebellum era that show that antebellum credit markets were more integrated than postbellum markets.	
10.2307/40263920	10.2307/40263920	Time Spent in Home Production in the Twentieth-Century United States: New Estimates from Old Data	Valerie A. Ramey	The Journal of Economic History	69	1	2009-03-01T00:00:00Z	pp. 1-47	Cambridge University Press, Economic History Association	fla		This article presents new estimates of time spent in home production in the United States during the twentieth century. Historical time-diary studies for various segments of the population are linked to estimates from recent time use surveys. The new estimates suggest that time spent in home production by prime-age women fell by around six hours from 1900 to 1965 and by another 12 hours from 1965 to 2005. Time spent by prime-age men rose by 13 hours from 1900 to 2005. Average across the entire population, per capita time spent in home production increased slightly over the century.	
10.2307/2123002	10.2307/2123002	"We are Yankeys Now": The Economic Mobility of Two Thousand Antebellum Immigrants to the United States	Joseph P. Ferrie	The Journal of Economic History	53	2	1993-06-01T00:00:00Z	pp. 388-391	Cambridge University Press, Economic History Association	fla			
10.2307/2566685	10.2307/2566685	An Analysis of Japanese Corporate Structure, 1915-1937	Jennifer L. Frankl	The Journal of Economic History	59	4	1999-12-01T00:00:00Z	pp. 997-1015	Cambridge University Press, Economic History Association	fla		Corporate groups have been very important in the economies of many developing countries, including prewar Japan, where zaibatsu controlled approximately one-third of the capital stock. Regression analysis of a new firm-level financial data set distinguishes the economic behavior of zaibatsu member firms from independent firms. The only significant difference between old-zaibatsu member firms and independent firms is that some measures of earnings of old zaibatsu were less stable. The earnings of new-zaibatsu firms were higher, faster-growing and less variable than those of independent firms. These results cast doubt on the anecdotal literature about old zaibatsu.	
10.2307/23018304	10.2307/23018304	Thrifty Pensioners: Pensions and Savings in France at the Turn of the Twentieth Century	Jérôme Bourdieu, Lionel Kesztenbaum, Gilles Postel-Vinay	The Journal of Economic History	71	2	2011-06-01T00:00:00Z	pp. 383-412	Cambridge University Press, Economic History Association	fla		Building on a large sample of elderly French individuals, we evaluate the resources that were available to the old. We find that a considerable percentage of the French population did not have sufficient assets to live off of when aged. We compare the savings behaviors of pensioners and non-pensioners at a time when only a small part of the labor force was entitled to a pension. We show that pensioners were better able to accumulate wealth than were non-pensioners, even when we take into account their occupation and inherited wealth.	
10.2307/2122644	10.2307/2122644	Bank Capital and Bank Failure, 1921-1932: Testing the White Hypothesis	Clifford Thies, Daniel Gerlowski	The Journal of Economic History	53	4	1993-12-01T00:00:00Z	pp. 908-914	Cambridge University Press, Economic History Association	fla			
10.2307/2698022	10.2307/2698022	Economic Crises and the European Revolutions of 1848	Helge Berger, Mark Spoerer	The Journal of Economic History	61	2	2001-06-01T00:00:00Z	pp. 293-326	Cambridge University Press, Economic History Association	fla		Recent historical research tends to view the 1848 revolutions in Europe as caused by a surge of radical ideas and by long-term socioeconomic problems. However, many contemporary observers interpreted much of the upheaval as a consequence of short-term economic causes, specifically the serious shortfall in food supply that had shaken large parts of the Continent in 1845-1847, and the subsequent industrial slump. Applying standard quantitative methods to a data set of 27 European countries, we show that it was mainly immediate economic misery, and the fear thereof, that triggered the European revolutions of 1848.	
10.2307/23256943	10.2307/23256943	Institutional Development and Colonial Heritage within Brazil	Joana Naritomi, Rodrigo R. Soares, Juliano J. Assunção	The Journal of Economic History	72	2	2012-06-01T00:00:00Z	pp. 393-422	Cambridge University Press, Economic History Association	fla		This article analyzes the determinants of local institutions in Brazil. We show that institutional quality and distribution of land are partly inherited from the colonial histories experienced by different areas of the country. The sugar cane boom—characterized by an oligarchic society—is associated with more land inequality. The gold boom—characterized by a heavily inefficient presence of the Portuguese state—is associated with worse governance and access to justice. We do not find similar effects for a postcolonial boom (coffee). We also find that the colonial episodes are correlated with lower provision of public goods.	
10.2307/2566803	10.2307/2566803	Turning Points in the U.S. Civil War: A British Perspective	William O. Brown Jr., Richard C. K. Burdekin	The Journal of Economic History	60	1	2000-03-01T00:00:00Z	pp. 216-231	Cambridge University Press, Economic History Association	fla		This article examines the Confederate cotton bonds floated in Europe in March 1863 and traded on the London market. Over a 27 March 1863 to 17 June 1865 sample we isolate two, nonreversed, "turning points" that follow news of Confederate defeat at Gettysburg and Vicksburg in July 1863 and the fall of Atlanta in September 1864. The analysis suggests that the turning points important to Southern interests differ from those identified for the Northern side by Kristen Willard, Timothy Guinnane, and Harvey Rosen. It seems that war news did not always have symmetric effects on North and South.	
10.2307/3875074	10.2307/3875074	American Silver and the Decline of Spain	Mauricio Drelichman	The Journal of Economic History	65	2	2005-06-01T00:00:00Z	pp. 532-535	Cambridge University Press, Economic History Association	fla			
10.2307/2122403	10.2307/2122403	The Bondsman's Burden: An Economic Analysis of the Jurisprudence of Slaves and Common Carriers	Jenny Bourne Wahl	The Journal of Economic History	53	3	1993-09-01T00:00:00Z	pp. 495-526	Cambridge University Press, Economic History Association	fla		Antebellum judges played crucial roles in resolving conflicts between slaveowners and common-carrier owners. Because courts could easily quantify the value of a slave's life, they were quicker to compensate slaveowners for slaves injured or killed by a common carrier than to award damages to an injured free person or his estate. Yet judges also had to craft rules governing the behavior of the slave property itself. By the 1860s, Southern courts had established law that encouraged parties with legal standing to act efficiently. Strikingly, tort doctrines developed in slave cases foreshadowed the evolution of law for free accident victims.	
10.2307/3874944	10.2307/3874944	Important or Impotent? Taking Another Look at the 1920 California Alien Land Law	Masao Suzuki	The Journal of Economic History	64	1	2004-03-01T00:00:00Z	pp. 125-143	Cambridge University Press, Economic History Association	fla		Opposition to Japanese immigration led to Alien Land Laws that barred Japanese immigrants from buying or leasing farmland. Although there is general agreement that the 1913 California Alien Land Law had little impact, historians and social scientists have differed over the effectiveness of the 1920 initiative, which closed loopholes in the earlier law. Census data show a decline in Japanese American agriculture over the short and long run, which cannot be fully explained by the agricultural downturn of the 1920s. This evidence indicates that the 1920 California Alien Land Law had negative consequences for Japanese immigrant farmers.	
10.2307/4501168	10.2307/4501168	Comments on Abramitzky, Chaudhary, and Musacchio	Carol H. Shiue	The Journal of Economic History	67	2	2007-06-01T00:00:00Z	pp. 511-515	Cambridge University Press, Economic History Association	fla			
10.2307/3132498	10.2307/3132498	Closing the Gap or Widening the Divide: The Effects of the G.I. Bill and World War II on the Educational Outcomes of Black Americans	Sarah Turner, John Bound	The Journal of Economic History	63	1	2003-03-01T00:00:00Z	pp. 145-177	Cambridge University Press, Economic History Association	fla		The effects of the G.I. Bill on collegiate attainment may have differed for black and white Americans owing to differential returns to education and differences in opportunities at colleges and universities, with men in the South facing explicitly segregated colleges. The empirical evidence suggests that World War II and the availability of G.I. benefits had a substantial and positive impact on the educational attainment of white men and black men born outside the South. However, for those black veterans likely to be limited to the South in their educational choices, the G.I. Bill had little effect on collegiate outcomes.	
10.2307/2951043	10.2307/2951043	The Effects of the Fair Labor Standards Act of 1938 on the Southern Seamless Hosiery and Lumber Industries	Andrew J. Seltzer	The Journal of Economic History	57	2	1997-06-01T00:00:00Z	pp. 396-415	Cambridge University Press, Economic History Association	fla		The Fair Labor Standards Act of 1938 imposed a binding minimum wage on the southern seamless hosiery and lumber industries. However, the process of adjusting to the new minimum differed across the two industries. Seamless hosiery firms substituted capital for labor and converted or replaced old machinery. Southern lumber firms employed fewer workers relative to northern and western firms, however, changes in their resource base and war-related government purchases prevented an absolute decrease in employment levels. Numerous southern lumber firms continued to pay less than minimum rates by illegally evading the act or taking advantage of the intra-state exemption.	
10.2307/23018332	10.2307/23018332	The Empire Struck Back: Sanctions and Compensation in the Mexican Oil Expropriation of 1938	Noel Maurer	The Journal of Economic History	71	3	2011-09-01T00:00:00Z	pp. 590-615	Cambridge University Press, Economic History Association	fla		The Mexican expropriation of 1938 was the first large-scale non-Communist expropriation of foreign-owned natural resource assets. The literature makes three assertions: the United States did not fully back the companies, Mexico did not fully compensate them for the value of their assets, and the oil workers benefitted from the expropriation. This article finds that none of those assertions hold. The companies devised political strategies that maneuvered a reluctant President Roosevelt into supporting their interests, and the Mexican government more than fully compensated them as a result. Neither wages for oil workers nor Mexican government oil revenue rose after the expropriation.	
10.2307/2566566	10.2307/2566566	"The Projecting Spirit": Social, Economic and Cultural Change in Post- Revolutionary Northern Virginia	A. Glenn Crothers	The Journal of Economic History	59	2	1999-06-01T00:00:00Z	pp. 473-476	Cambridge University Press, Economic History Association	fla			
10.2307/23018334	10.2307/23018334	Malaria and Economic Productivity: A Longitudinal Analysis of the American Case	Sok Chul Hong	The Journal of Economic History	71	3	2011-09-01T00:00:00Z	pp. 654-671	Cambridge University Press, Economic History Association	fla		Using longitudinal data linked to the 1850 and 1860 U.S. federal census manuscript schedules, this article examines the effect of migration to high-risk malaria counties on real estate wealth accumulation. Although the migrants recognized the risk of malaria, they still migrated to malarial regions. Those who migrated to areas with higher risk of malaria experienced smaller increases in real estate wealth than migrants to less malarial areas. The findings in this study provide historical evidence with which to estimate the potential modern-day economic benefit of malarial eradication.	
10.2307/3874885	10.2307/3874885	Why Did Income Growth Vary across States during the Great Depression?	Thomas A. Garrett, David C. Wheelock	The Journal of Economic History	66	2	2006-06-01T00:00:00Z	pp. 456-466	Cambridge University Press, Economic History Association	fla			
10.2307/40836703	10.2307/40836703	Comments on Slavin, Studer, and Yan	Stephen Broadberry	The Journal of Economic History	70	2	2010-06-01T00:00:00Z	pp. 472-476	Cambridge University Press, Economic History Association	fla			
10.2307/2698185	10.2307/2698185	Interindustry Factor Mobility and Technological Change: Evidence on Wage and Profit Dispersion Across U.S. Industries, 1820-1990	Michael J. Hiscox	The Journal of Economic History	62	2	2002-06-01T00:00:00Z	pp. 383-416	Cambridge University Press, Economic History Association	fla		Interindustry factor mobility is a crucial determinant of the income-distribution effects of exogenous changes in relative commodity prices. This examination of interindustry variation in wages and profits using data from manufacturing industries from 1820 to 1990 suggests that interindustry factor mobility may be strongly related to the processes of industrialization. Development in the nineteenth century produced a sharp rise in mobility (a decline in interindustry wage and profit differentials) due to rapid improvements in transportation and the introduction of factory production. Twentieth-century industrialization, involving greater reliance on specialized equipment and knowledge, reduced levels of interindustry mobility.	
10.2307/3132443	10.2307/3132443	Hog-Round Marketing, Seed Quality, and Government Policy: Institutional Change in U.S. Cotton Production, 1920-1960	Alan L. Olmstead, Paul W. Rhode	The Journal of Economic History	63	2	2003-06-01T00:00:00Z	pp. 447-488	Cambridge University Press, Economic History Association	fla		Between 1928 and 1960 U.S. cotton production experienced a revolution with average yields roughly tripling while the quality of the crop increased significantly. This article analyzes the key institutional and scientific developments that facilitated the revolution in biological technologies, pointing to the importance of two government programs-the one-variety community movement and the Smith-Doxey Act-as catalysts for change. The story displays two phenomena germane to the recent literature: an important real-world example of Akerlof's lemons model and a case in which inventors, during an early phase of the product cycle, encouraged consumers to copy and disseminate their intellectual property.	
10.2307/2566845	10.2307/2566845	Migration and Economic Mobility: Wealth Accumulation and Occupational Change among Antebellum Migrants and Persisters	Steven Herscovici	The Journal of Economic History	58	4	1998-12-01T00:00:00Z	pp. 927-956	Cambridge University Press, Economic History Association	fla		Research on nineteenth-century economic and social mobility has concentrated on occupational change among men who remained in the same community for ten or more years, although fewer than half of any community's residents persist that long. This article uses a data set created specifically to compare the experiences of men who migrated from Newburyport, Massachusetts in the mid-nineteenth century with those of men who persisted. It finds that blue-collar migrants were more successful than were their counterparts who did not move. The results suggest that previous studies may have considerably underestimated the extent of economic opportunity in nineteenth-century America.	
10.2307/2566743	10.2307/2566743	Productivity of a Commune: The Shakers, 1850-1880	Metin M. Coşgel, John E. Murray	The Journal of Economic History	58	2	1998-06-01T00:00:00Z	pp. 494-510	Cambridge University Press, Economic History Association	fla		Focusing on a religious commune known as the Shakers and utilizing the information recorded in the enumeration schedules of the U.S. manufacturing and agriculture censuses, this article estimates the productivities of Shaker enterprises and compares them with those of other producers randomly selected from the same data source. The results provide support to the contention that communes need not always suffer from reduced productivity. Shaker farms and shops generally performed just as productively as their neighbors; when differences did exist between their productivities, there are good reasons to attribute them to factors other than the organizational form.	
