id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2703093	10.2307/2703093	Consumers Anonymous	Gloria L. Main	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 151-156	The Johns Hopkins University Press	brv	The Pre-Industrial Consumer in England and America|Carole Shammas		
10.2307/2703411	10.2307/2703411	Jazz, Modernism, and the Black Creative Tradition	Ronald M. Radano	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 671-676	The Johns Hopkins University Press	brv	The Creation of Jazz: Music, Race, and Culture in Urban America|Burton W. Peretti		
10.2307/30031154	10.2307/30031154	Trouble in Mind	David M. Oshinsky	Reviews in American History	28	2	2000-06-01T00:00:00Z	pp. 251-254	The Johns Hopkins University Press	brv	Trouble in Mind: Black Southerners in the Age of Jim Crow|Leon F. Litwack		
10.2307/30030749	10.2307/30030749	Fleshing Out the Kingdom of God: A Synthetic Look at Anglo-American Social Christianity	Douglas A. Sweeney	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 82-88	The Johns Hopkins University Press	brv	A Kingdom on Earth: Anglo-American Social Christianity, 1880-1940|Paul T. Phillips		
10.2307/30030803	10.2307/30030803	Heritage and History: Twins Separated at Birth	John R. Gillis	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 375-378	The Johns Hopkins University Press	brv	Possessed by the Past: The Heritage Crusade and the Spoils of History|David Lowenthal		
10.2307/30030686	10.2307/30030686	Getting Real	Joan Shelley Rubin	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 454-460	The Johns Hopkins University Press	brv	Facing Facts: Realism in American Thought and Culture, 1850-1920|David E. Shi, Edward Hopper: An Intimate Biography|Gail Levin		
10.2307/2703359	10.2307/2703359	Amateurs, Professionals, and the Growth of American Botany	Joel B. Hagen	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 133-137	The Johns Hopkins University Press	brv	The Botanizers: Amateur Scientists in Nineteenth-Century America|Elizabeth B. Keeney, Science with Practice: Charles E. Bessey and the Maturing of American Botany|Richard A. Overfield		
10.2307/30030855	10.2307/30030855	"The Only Salvation People Had Was to Organize" or Quiescence on the Installment Plan?	Alex Lichtenstein	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 653-658	The Johns Hopkins University Press	brv	Like Night and Day: Unionization in a Southern Mill Town|Daniel J. Clark, What Do We Need a Union for? The TWUA in the South, 1945-1955|Timothy J. Minchin		
10.2307/30030842	10.2307/30030842	Dead White Males on Horseback	Mark Grimsley	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 577-582	The Johns Hopkins University Press	brv	The White Tecumseh: A Biography of William T. Sherman|Stanley P. Hirshson, Stonewall Jackson: The Man, the Soldier, the Legend|James I. Robertson, Jr.		
10.2307/30030655	10.2307/30030655	The Nadir of Native American Sovereignty	Tim Alan Garrison	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 265-270	The Johns Hopkins University Press	brv	Lone Wolf v. Hitchcock: Treaty Rights and Indian Law at the End of the Nineteenth Century|Blue Clark		
10.2307/30031177	10.2307/30031177	The World According to GAPE	Leslie Butler	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 399-407	The Johns Hopkins University Press	brv	Barbarian Virtues: The United States Encounters Foreign Peoples at Home and Abroad, 1876-1917|Matthew Frye Jacobson		
10.2307/30030764	10.2307/30030764	Looking for Spies in All the Wrong Places	Michael E. Parrish, Joseph W. Esherick	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 174-185	The Johns Hopkins University Press	brv	The Amerasia Spy Case: Prelude to McCarthyism|Harvey Klehr;Ronald Radosh		
10.2307/2703397	10.2307/2703397	Markets Without Contracts: The Cliometrics of Slavery	Winifred B. Rothenberg	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 584-590	The Johns Hopkins University Press	brv	Without Consent or Contract: The Rise and Fall of American Slavery|Robert William Fogel, Without Consent or Contract: Evidence and Methods|Robert William Fogel;Ralph A. Galantine;Richard L. Manning, Without Consent or Contract: Technical Papers|Robert William Fogel;Stanley L. Engerman		
10.2307/2703105	10.2307/2703105	Left Outs and Left Overs: The Limits of Education and Social Reform since 1890	John R. Thelin	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 222-228	The Johns Hopkins University Press	brv	Gender and Higher Education in the Progressive Era|Lynn D. Gordon, Outside in: Minorities and the Transformation of American Education|Paula S. Fass		
10.2307/30030742	10.2307/30030742	The First Congressional Gridlock	Lance Banning	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 44-48	The Johns Hopkins University Press	brv	Congressional Dynamics: Structure, Coordination, and Choice in the First American Congress, 1774-1789|Calvin Jillson;Rick K. Wilson		
10.2307/2703098	10.2307/2703098	Toward a More Comprehensive Interpretation of German Ethnicity in the United States and Brazil	Günter Moltmann	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 181-186	The Johns Hopkins University Press	brv	Germans in the New World: Essays in the History of Immigration|Frederick C. Luebke		
10.2307/2703165	10.2307/2703165	Watch on a Certain Right	Robert Booth Fowler	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 400-404	The Johns Hopkins University Press	brv	Watch on the Right: Conservative Intellectuals in the Reagan Era|J. David Hoeveler, Jr.		
10.2307/2702827	10.2307/2702827	The Venturous Conservative Reconsidered: Social History and Political Culture in the Market Revolution	Harry L. Watson	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 732-740	The Johns Hopkins University Press	brv	The Jacksonian Persuasion: Politics and Belief (1957)|Marvin Meyers		
10.2307/30030854	10.2307/30030854	How the West Won	Michael C. C. Adams	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 648-652	The Johns Hopkins University Press	brv	Forged in War: Roosevelt, Churchill, and the Second World War|Warren F. Kimball, Before the Bomb: How America Approached the End of the Pacific War|John D. Chappell		
10.2307/2702877	10.2307/2702877	Suez	Peter L. Hahn	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 567-574	The Johns Hopkins University Press	brv	The Economic Diplomacy of the Suez Crisis.|Diane B. Kunz, Dawn Over Suez: The Rise of American Power in the Middle East, 1953-1957.|Steven Z. Freiberger		
10.2307/30030666	10.2307/30030666	George Corley Wallace and the Continuity of American Racism	Hugh Davis Graham	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 332-336	The Johns Hopkins University Press	brv	The Politics of Rage: George Wallace, the Origins of the New Conservatism, and the Transformation of American Politics|Dan T. Carter		
10.2307/30030699	10.2307/30030699	Understanding Indignation: Gar Alperovitz, Robert Maddox, and the Decision to Use the Atomic Bomb	Brian L. Villa, John Bonnett	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 529-536	The Johns Hopkins University Press	brv	The Decision to Use the Atomic Bomb, and the Architecture of an American Myth|Gar Alperovitz, Weapons for Victory: The Hiroshima Decision Fifty Years Later|Robert James Maddox		
10.2307/30030903	10.2307/30030903	Hazardous History: Researching the Dangerous Trades	Gerald Markowitz	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 408-414	The Johns Hopkins University Press	brv	Hazards of the Job: From Industrial Disease to Environmental Health Science|Christopher C. Sellers		
10.2307/30031217	10.2307/30031217	"Teach Us Our Recollections"	Michael Kammen	Reviews in American History	29	2	2001-06-01T00:00:00Z	pp. 183-191	The Johns Hopkins University Press	brv	A Life in the Twentieth Century: Innocent Beginnings, 1917-1950|Arthur M. Schlesinger, Jr.		
10.2307/30030642	10.2307/30030642	Harold R. Isaacs's "Scratches on Our Minds"	Andrew J. Rotter	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 177-188	The Johns Hopkins University Press	brv	Scratches on Our Minds: American Views of China and India|Harold R. Isaacs		
10.2307/2703326	10.2307/2703326	Picking Up the Pieces	Daniel R. Ernst	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 502-509	The Johns Hopkins University Press	brv	The State and Labor in Modern America|Melvyn Dubofsky		
10.2307/30030717	10.2307/30030717	The Tail That Wags the Dog: Football and the American University	Charles H. Martin	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 629-634	The Johns Hopkins University Press	brv	Stagg's University: The Rise, Decline, and Fall of Big-Time Football at Chicago|Robin Lester		
10.2307/30031067	10.2307/30031067	Something Old, Something New, and Some Things for the Future: Recent Work on American Immigration and Ethnicity	Elliott Robert Barkan	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 318-333	The Johns Hopkins University Press	brv	New Pioneers in the Heartland: Hmong Life in Wisconsin|Jo Ann Koltyk, American Immigrant Cultures: Builders of a Nation|David Levinson;Melvin Ember, An Invisible Minority: Brazilians in New York City|Maxine L. Margolis, Pride against Prejudice: Haitians in the United States|Alex Stepick, Ethnicity and Entrepreneurship: The New Chinese Immigrants in the San Francisco Bay Area|Bernard Wong		
10.2307/30030908	10.2307/30030908	The Past beside Us	Wyatt C. Wells	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 439-444	The Johns Hopkins University Press	brv	Economics in the Long Run: New Deal Theorists and Their Legacies, 1933-1993|Theodore Rosenof, Liberal Economics and Democracy: Keynes, Galbraith, Thurow, and Reich|Conrad P. Waligorski		
10.2307/2702896	10.2307/2702896	Political Context of Scientific Thought	Ronald Tobey	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 277-282	The Johns Hopkins University Press	brv	The State of Nature: Ecology, Community, and American Social Thought, 1900-1950|Gregg Mitman		
10.2307/2703015	10.2307/2703015	Gabriel's Republican Rebellion	Graham Russell Hodges	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 428-432	The Johns Hopkins University Press	brv	Gabriel's Rebellion: The Virginia Slave Conspiracies of 1800 and 1802|Douglas R. Egerton		
10.2307/30030709	10.2307/30030709	The Case for Religious Incorrectness	Leonard W. Levy	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 585-589	The Johns Hopkins University Press	brv	The Godless Constitution: The Case against Religious Correctness|Isaac Kramnick;R. Laurence Moore		
10.2307/2702991	10.2307/2702991	Still Searching for Progressivism	Colin Gordon	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 669-674	The Johns Hopkins University Press	brv	The Lost Promise of Progressivism|Eldon J. Eisenach		
10.2307/2703324	10.2307/2703324	A "Tangled History": Modernism in Europe and the United States	Ellen Nore	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 488-495	The Johns Hopkins University Press	brv	Modernist Impulses in the Human Sciences, 1870-1930|Dorothy Ross		
10.2307/2703360	10.2307/2703360	Narratives of the History of American Medicine	Ellen S. More	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 138-142	The Johns Hopkins University Press	brv	Medicine in America: A Short History|James H. Cassedy, War and Healing: Stanhope Bayne-Jones and the Maturing of American Medicine|Albert E. Cowdrey		
10.2307/30031172	10.2307/30031172	Strange Fruit	Jeanne Chase	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 367-373	The Johns Hopkins University Press	brv	Root and Branch: African Americans in New York and East Jersey, 1613-1863|Graham Russell Hodges		
10.2307/2703153	10.2307/2703153	War as Apocalypse in Nineteenth-Century America	Russell F. Weigley	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 326-330	The Johns Hopkins University Press	brv	The Destructive War: William Tecumseh Sherman, Stonewall Jackson, and the Americans|Charles Royster		
10.2307/30030747	10.2307/30030747	Europeans on the Move	David M. Reimers	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 68-72	The Johns Hopkins University Press	brv	European Migrants: Global and Local Perspectives|Dirk Hoerder;Leslie Page Moch		
10.2307/2703266	10.2307/2703266	The Social Geography of the Multipositional Self: McFeely's Frederick Douglass	Earl Lewis	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 48-54	The Johns Hopkins University Press	brv	Frederick Douglass|William S. McFeely		
10.2307/2702966	10.2307/2702966	Electronic Democracy: The Public as Media Market	Nancy E. Bernhard	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 144-150	The Johns Hopkins University Press	brv	Unsilent Revolution: Television News and American Public Life|Robert J. Donovan;Ray Scherer, The Republic of Mass Culture: Journalism, Filmmaking, and Broadcasting in America since 1941|James L. Baughman, The Electronic Commonwealth: The Impact of New Media Technologies on Democratic Politics|Jeffrey B. Abramson;F. Christopher Arterton;Gary R. Orren		
10.2307/30030935	10.2307/30030935	Die Velt, Yene Velt, Roosevelt: The Legacy of Jewish Liberalism in American Political Culture	Marc Dollinger	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 599-605	The Johns Hopkins University Press	brv	What Went Wrong? The Creation and Collapse of the Black-Jewish Alliance|Murray Friedman, Jews against Prejudice: American Jews and the Fight for Civil Liberties|Stuart Svonkin		
10.2307/2703018	10.2307/2703018	The New History of Race Relations	J. Morgan Kousser	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 442-448	The Johns Hopkins University Press	brv	Bright Radical Star: Black Freedom and White Supremacy on the Hawkeye Frontier|Robert R. Dykstra		
10.2307/30031233	10.2307/30031233	Sex in the Schools: Adolescence, Sex Education, and Social Reform	Lori E. Rotskoff	Reviews in American History	29	2	2001-06-01T00:00:00Z	pp. 310-318	The Johns Hopkins University Press	brv	Teaching Sex: The Shaping of Adolescence in the 20th Century|Jeffrey P. Moran		
10.2307/30030658	10.2307/30030658	A Drift and Mastery for Postmodern Postcapitalists	Brian Lloyd	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 285-292	The Johns Hopkins University Press	brv	Pragmatism and the Political Economy of Cultural Revolution, 1850-1940|James Livingston		
10.2307/2703400	10.2307/2703400	Civil War Stories	Louis P. Masur	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 606-611	The Johns Hopkins University Press	brv	Victorian America and the Civil War|Anne C. Rose, Where My Heart is Turning Ever: Civil War Stories and Constitutional Reform, 1861-1876|Kathleen Diffley		
10.2307/30031016	10.2307/30031016	Mental Disorder after Two Wars: Sauce for the Goose, but None for the Gander	Jonathan Shay	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 149-155	The Johns Hopkins University Press	brv	Shook over Hell: Post-Traumatic Stress, Vietnam, and the Civil War|Eric T. Dean Jr.		
10.2307/30031082	10.2307/30031082	A Stellar Synthesis of Black Western History	David Goldstein-Shirley	Reviews in American History	27	3	1999-09-01T00:00:00Z	pp. 430-436	The Johns Hopkins University Press	brv	In Search of the Racial Frontier: African Americans in the American West, 1528-1990|Quintard Taylor		
10.2307/30030945	10.2307/30030945	Mixed Blessings: Christianization and Secularization	Leigh E. Schmidt	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 637-643	The Johns Hopkins University Press	brv	New Directions in American Religious History|Harry S. Stout;D. G. Hart, Redeeming Culture: American Religion in an Age of Science|James Gilbert		
10.2307/30030781	10.2307/30030781	Progressives and the Pursuit of Agency	Elisabeth Lasch-Quinn	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 258-263	The Johns Hopkins University Press	brv	Mother-Work: Women, Child Welfare, and the State, 1890-1930|Molly Ladd-Taylor, Delinquent Daughters: Protecting and Policing Adolescent Female Sexuality in the United States, 1885-1920|Mary E. Odem		
10.2307/30030963	10.2307/30030963	In and out of the Adoption Closet	Ellen Herman	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 751-758	The Johns Hopkins University Press	brv	Family Matters: Secrecy and Disclosure in the History of Adoption|E. Wayne Carp		
10.2307/2702783	10.2307/2702783	My Son the Slugger: Sport and the American Jew	Stephen H. Norwood	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 465-470	The Johns Hopkins University Press	brv	Ellis Island to Ebbets Field: Sport and the American Jewish Experience|Peter Levine		
10.2307/30030894	10.2307/30030894	What Merchants Did: London Traders in the British Atlantic	Christopher L. Brown	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 359-365	The Johns Hopkins University Press	brv	Citizens of the World: London Merchants and the Integration of the British Atlantic Community, 1735-1785|David Hancock		
10.2307/2702943	10.2307/2702943	Religion and the Persistence of Magic: Puritanism, Magic, and Witchcraft in New England	Carla Gardina Pestana	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 13-18	The Johns Hopkins University Press	brv	The Devil's Dominion: Magic and Religion in Early New England|Richard Godbeer		
10.2307/30030804	10.2307/30030804	Virginian Luxuries: Sex and Power in a Slave Society	Susan Juster	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 379-385	The Johns Hopkins University Press	brv	Good Wives, Nasty Wenches, and Anxious Patriarchs: Gender, Race, and Power in Colonial Virginia|Kathleen M. Brown		
10.2307/30031181	10.2307/30031181	How to Succeed in Business? "The First Thing We Do, Let's Hire All the Lawyers"	Christopher Tomlins	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 428-436	The Johns Hopkins University Press	brv	Lawyering for the Railroad: Business, Law, and Power in the New South|William G. Thomas		
10.2307/2702867	10.2307/2702867	Salvation as Self-Realization	Joan Shelley Rubin	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 505-511	The Johns Hopkins University Press	brv	A Consuming Faith: The Social Gospel and Modern American Culture.|Susan Curtis		
10.2307/2702907	10.2307/2702907	A History of Brief Time	James D. Bratt	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 335-339	The Johns Hopkins University Press	brv	The Creationists: The Evolution of Scientific Creationism|Ronald L. Numbers		
10.2307/30030640	10.2307/30030640	Judge Marshall and Company	Robert J. Allison	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 167-171	The Johns Hopkins University Press	brv	Making Civil Rights Law: Thurgood Marshall and the Supreme Court, 1936-1961|Mark V. Tushnet		
10.2307/2702997	10.2307/2702997	The Left and Public Memory	Steven Biel	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 704-709	The Johns Hopkins University Press	brv	Anarchist Voices: An Oral History of Anarchism in America|Paul Avrich, Red Scare. Memories of the American Inquisition: An Oral History|Griffin Fariello		
10.2307/30031079	10.2307/30031079	Blazing Culture-Lism: Cause for Mild Alarm	David Grimsted	Reviews in American History	27	3	1999-09-01T00:00:00Z	pp. 406-413	The Johns Hopkins University Press	brv	Cause for Alarm: The Volunteer Fire Department in the Nineteenth-Century City|Amy S. Greenberg		
10.2307/30031132	10.2307/30031132	Consuming Smoke: Cigarettes in American Culture	Pamela Walker Laird	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 96-104	The Johns Hopkins University Press	brv	Cigarette Wars: The Triumph of "The Little White Slaver."|Cassandra Tate		
10.2307/2702869	10.2307/2702869	Woodrow Wilson and His Presidency	Charles E. Neu	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 518-523	The Johns Hopkins University Press	brv	Woodrow Wilson: A Life for World Peace.|Herbert H. Rowen;Jan Willem Schulte Nordholt, The Presidency of Woodrow Wilson.|Kendrick A. Clements		
10.2307/30030792	10.2307/30030792	America's Road to Its Asian Dilemma	Yoneyuki Sugita	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 326-331	The Johns Hopkins University Press	brv	Yoshida Shigeru to San Furanshisuko Kowa [Yoshida Shigeru and the San Francisco Peace Treaty]|Yoichi Miura, Nichibei Sensokan no Sokoku [Japan-U.S. Gap of War Images]|Daizaburo Yui		
10.2307/2703309	10.2307/2703309	Family Values in Colonial New York	Norma Basch	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 397-401	The Johns Hopkins University Press	brv	Inheritance and Family Life in Colonial New York City|David E. Narrett		
10.2307/30031128	10.2307/30031128	Countrysides Transformed	Pamela Riney-Kehrberg	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 63-68	The Johns Hopkins University Press	brv	Mixed Harvest: The Second Great Transformation in the Rural North, 1870-1930|Hal S. Barron, The Fruits of Natural Advantage: Making the Industrial Countryside in California|Steven Stoll		
10.2307/2703035	10.2307/2703035	Dean G. Acheson's Present at the Creation: My Years in the State Department	Wilson D. Miscamble	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 544-560	The Johns Hopkins University Press	brv	Present at the Creation: My Years in the State Department|Dean G. Acheson		
10.2307/30031139	10.2307/30031139	Taking Exception to Exceptionalism	Thomas L. Haskell	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 151-166	The Johns Hopkins University Press	brv	Atlantic Crossings: Social Politics in a Progressive Age|Daniel T. Rodgers		
10.2307/30030957	10.2307/30030957	Oh Give Me a Home? Disabled Civil War Veterans and the Welfare State	Rebecca Edwards	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 711-716	The Johns Hopkins University Press	brv	Creating a National Home: Building the Veterans' Welfare State, 1860-1900|Patrick J. Kelly		
10.2307/30030629	10.2307/30030629	A Businessman's Crusade	Howell John Harris	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 102-107	The Johns Hopkins University Press	brv	"Without Blare of Trumpets": Walter Drew, the National Erectors' Association, and the Open Shop Movement, 1903-57|Sidney Fine		
10.2307/30030906	10.2307/30030906	You Have to Let Business Make Money	Richard M. Abrams	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 428-433	The Johns Hopkins University Press	brv	Warhogs: A History of War Profits in America|Stuart D. Brandes		
10.2307/2702690	10.2307/2702690	The Methodist University at Middletown: Wesleyan in the Nineteenth Century	David W. Levy	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 232-236	The Johns Hopkins University Press	brv	Wesleyan University, 1831-1910: Collegiate Enterprise in New England|David B. Potts		
10.2307/2703094	10.2307/2703094	Violence and Religion in the Black American Revolution	Graham R. Hodges	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 157-162	The Johns Hopkins University Press	brv	Water from the Rock: Black Resistance in a Revolutionary Age|Sylvia R. Frey		
10.2307/30031027	10.2307/30031027	Remember Denmark Vesey	Albert J. von Frank	Reviews in American History	29	1	2001-03-01T00:00:00Z	pp. 40-48	The Johns Hopkins University Press	brv	He Shall Go out Free: The Lives of Denmark Vesey|Douglas R. Egerton, Designs against Charleston: The Trial Record of the Denmark Vesey Slave Conspiracy of 1822|Edward A. Pearson, Denmark Vesey: The Buried History of America's Largest Slave Rebellion and the Man Who Led It|David Robertson		
10.2307/2703032	10.2307/2703032	American Gastro-Anomie	Amy Bentley	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 523-529	The Johns Hopkins University Press	brv	Paradox of Plenty: A Social History of Eating in Modern America|Harvey Levenstein		
10.2307/30030846	10.2307/30030846	Culturing Tuberculosis: The Multiple Meanings of Disease	Janet Golden	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 600-605	The Johns Hopkins University Press	brv	Fevered Lives: Tuberculosis in American Culture since 1870|Katherine Ott		
10.2307/30030748	10.2307/30030748	Bible, Babel, and Boorishness	Laura Kalman	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 73-81	The Johns Hopkins University Press	brv	Puritans in Babyon: The Ancient Near East and American Intellectual Life, 1880-1930|Bruce Kuklick		
10.2307/30031084	10.2307/30031084	Cuba, the Philippines, and the Hundred Years' War	Frank Ninkovich	Reviews in American History	27	3	1999-09-01T00:00:00Z	pp. 444-451	The Johns Hopkins University Press	brv	Fighting for American Manhood: How Gender Politics Provoked the Spanish-American and Philippine-American Wars|Kristin L. Hoganson, The War of 1898: The United States and Cuba in History and Historiography|Louis A. Pérez, Jr.		
10.2307/2702874	10.2307/2702874	The Politics of Aviation	Joseph E. Libby	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 549-554	The Johns Hopkins University Press	brv	Peaceful Air Warfare: The United States, Britain, and the Politics of International Aviation.|Alan P. Dobson, The Wings of Democracy: The Influence of Air Power on the Roosevelt Administration, 1933-1941.|Jeffery S. Underwood, The Politics of Aircraft: Building an American Military Industry.|Jacob Vander Meulen		
10.2307/30030619	10.2307/30030619	Lincoln Inside Out	Walter Johnson	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 40-45	The Johns Hopkins University Press	brv	The Inner World of Abraham Lincoln|Michael Burlingame		
10.2307/2702698	10.2307/2702698	From the Sea	Mark R. Shulman	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 277-283	The Johns Hopkins University Press	brv	One Hundred Years of Sea Power: The U.S. Navy, 1890-1990|George W. Baer, The Marine Corps' Search for a Mission, 1880-1989|Jack Shulimson		
10.2307/2703350	10.2307/2703350	Toward a Deeper Understanding of Reconstruction: The Freedman's Bureau, the Republican Party, and Northern Opinion in Post-Civil War America	Loren Schweninger	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 82-84	The Johns Hopkins University Press	brv	The Freedmen's Bureau and Black Texans|Barry A. Crouch, Republicans and Reconstruction in Virginia, 1856-1870|Richard Lowe, Dubious Victory: The Reconstruction Debate in Ohio|Robert D. Sawrey		
10.2307/30030738	10.2307/30030738	Mad Max (Weber) in New England	Charles L. Cohen	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 19-24	The Johns Hopkins University Press	brv	Creating the Commonwealth: The Economic Culture of Puritan New England|Stephen Innes		
10.2307/30030976	10.2307/30030976	Local Problem or National Failure? Murder in New York	Elizabeth Dale	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 352-356	The Johns Hopkins University Press	brv	Murder in New York City|Eric H. Monkkonen, The Murder of Helen Jewett: The Life and Death of a Prostitute in Nineteenth-Century New York|Patricia Cline Cohen, Murder Most Foul: The Killer and the American Gothic Imagination|Karen Halttunen		
10.2307/30030683	10.2307/30030683	Bridge That Gap? A Fading Cheer for the Engineer	Peter J. Ling	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 437-441	The Johns Hopkins University Press	brv	Engineers of Dreams: Great Bridge Builders and the Spanning of America|Henry Petroski		
10.2307/30030860	10.2307/30030860	Praise the Lord and Pass the Ammunition: Evangelicals and the Military since World War II	Paul Boyer	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 686-691	The Johns Hopkins University Press	brv	American Evangelicals and the U.S. Military 1942-1993|Anne C. Loveland		
10.2307/30031088	10.2307/30031088	Double Reverse Discrimination	Steven F. Lawson	Reviews in American History	27	3	1999-09-01T00:00:00Z	pp. 477-481	The Johns Hopkins University Press	brv	Colorblind Injustice: Minority Voting Rights and the Undoing of the Second Reconstruction|J. Morgan Kousser		
10.2307/2703245	10.2307/2703245	Black and White: Unite and Fight?	Maurice Isserman	Reviews in American History	23	1	1995-03-01T00:00:00Z	pp. 110-117	The Johns Hopkins University Press	brv	Conflict of Interests: Organized Labor and the Civil Rights Movement in the South, 1954-1968|Alan Draper, Northern Protest: Martin Luther King, Jr., Chicago, and the Civil Rights Movement|James R. Ralph, Jr.		
10.2307/2703159	10.2307/2703159	Blackface Radio	Alan Havig	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 360-365	The Johns Hopkins University Press	brv	The Adventures of Amos 'n' Andy: A Social History of an American Phenomenon|Melvin Patrick Ely		
10.2307/30031004	10.2307/30031004	Cognitive Cartography: Rethinking Regional Identity in American History	Gregory H. Nobles	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 58-64	The Johns Hopkins University Press	brv	Mental Territories: Mapping the Inland Empire|Katherine G. Morrissey		
10.2307/30030617	10.2307/30030617	Industrialization: Good and Bad	Jonathan A. Glickstein	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 29-35	The Johns Hopkins University Press	brv	Making Arms in the Machine Age: Philadelphia's Frankford Arsenal, 1816-1870|James J. Farley, Common Labour: Workers and the Digging of North American Canals, 1780-1860|Peter Way		
10.2307/30031187	10.2307/30031187	"Print the Legend": John Wayne and Postwar American Culture	James T. Campbell	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 465-477	The Johns Hopkins University Press	brv	John Wayne's America: The Politics of Celebrity|Garry Wills, John Wayne: American|Randy Roberts;James S. Olson;James S. Olsen		
